restaurant,city,state,awards_count,current_lat,current_lng,correct_lat,correct_lng,Address
40 North at Alphabet City,Pittsburgh,Pennsylvania,1,40.4406968,-80.0025666,40.45542559,-80.00748865,"40 W North Ave, Pittsburgh, Pennsylvania 15212, United States"
Spork,Pittsburgh,Pennsylvania,1,40.4406968,-80.0025666,40.464507,-79.9354,"5430 Penn Ave, Pittsburgh, Pennsylvania 15206, United States"
Richard DeShantz,Pittsburgh,Pennsylvania,1,40.4406968,-80.0025666,,,
Tolga Sevdik,Pittsburgh,Pennsylvania,1,40.4406968,-80.0025666,,,
Legume,Pittsburgh,Pennsylvania,1,40.4406968,-80.0025666,46.89972628,-98.68856557,"901 14th Ave SE, Jamestown, North Dakota 58401, United States"
Pantera,Caguas,Puerto Rico,1,18.2129421,-66.0558844,34.013921,-117.791084,"738 Pantera Dr, Diamond Bar, California 91765, United States"
"Mi Casa by José Andres at Dorado Beach, a Ritz-Carlton Reserve",Dorado,Puerto Rico,1,18.4317317,-66.2796684,,,
El Gallo Pinto,Guayama,Puerto Rico,1,18.0179594,-66.1465019,34.113613,-117.908212,"5559 N Azusa Ave, Azusa, California 91702, United States"
La Faena AgroCocina,Guaynabo,Puerto Rico,1,18.3591596,-66.1156802,,,
El Burén de Lula,Loiza,Puerto Rico,1,18.4192649,-65.8810141,18.426146182649195,-65.86385756843549,
Bakku Japanese Eatery & Crudo Bar,Rincon,Puerto Rico,1,18.3362074,-67.2321202,37.69493637,-97.26160271,"6428 E Central Ave, Wichita, Kansas 67206, United States"
Bóveda,San Juan,Puerto Rico,1,18.465299,-66.116666,25.79957776,-80.24016642,"2424 NW 27th Ave, Miami, Florida 33142, United States"
Orujo,San Juan,Puerto Rico,1,18.465299,-66.116666,18.454128963928973,-66.08025007055332,
Tuxpan Taqueria,Central Falls,Rhode Island,1,41.8873726,-71.3876472,41.88412775,-71.38659703,"355 Broad St, Central Falls, Rhode Island 02863, United States"
Sly Fox Den Too,Charlestown,Rhode Island,1,41.3831566,-71.641729,41.427597,-71.646454,"4349 S County Trail, Charlestown, Rhode Island 02813, United States"
Audette,Newport,Rhode Island,1,41.4899827,-71.3137707,41.479266,-71.314388,"505 Thames St, Newport, Rhode Island 02840, United States"
Claudine,Providence,Rhode Island,1,41.8239891,-71.4128343,41.82160863,-71.41303792,"225 Weybosset St, Providence, Rhode Island 02903, United States"
Loma,Providence,Rhode Island,1,41.8239891,-71.4128343,41.82424797,-71.4273881,"112 Spruce St, Providence, Rhode Island 02903, United States"
NIMKI,Providence,Rhode Island,1,41.8239891,-71.4128343,41.82095811,-71.43204093,"51 Courtland St, Providence, Rhode Island 02909, United States"
Jayd Bun,South Kingstown,Rhode Island,1,41.454944,-71.5394738,41.45087844,-71.49905312,"1202 Kingstown Rd, South Kingstown, Rhode Island 02879, United States"
Bywater,Warren,Rhode Island,1,41.7303794,-71.2825494,37.2327462,-121.9789258,"532 North Santa Cruz Avenue, Los Gatos, California 95030, United States"
COAST,Watch Hill,Rhode Island,1,41.3142611,-71.849017,41.310291,-71.853905,"1 Bluff Ave, Westerly, Rhode Island 02891, United States"
Ọkàn,Bluffton,South Carolina,1,32.2371465,-80.8603868,,,
Kultura,Charleston,South Carolina,1,32.7884363,-79.9399309,32.791437,-79.944421,"267 Rutledge Ave, Charleston, South Carolina 29403, United States"
Vern's,Charleston,South Carolina,1,32.7884363,-79.9399309,32.792332,-79.945686,"41 Bogard St A, Charleston, South Carolina 29403, United States"
Life Raft Treats,Charleston,South Carolina,1,32.7884363,-79.9399309,32.82104451,-79.97047351,"Charleston, South Carolina 29407, United States"
Steve D Palmer,Charleston,South Carolina,1,32.7884363,-79.9399309,,,
"Neighborhood Dining Group (Husk, McCrady's, Minero, and others)",Charleston,South Carolina,1,32.7884363,-79.9399309,,,
Nathalie Dupree,Charleston,South Carolina,1,32.7884363,-79.9399309,,,
"The Dining Room, Woodlands Resort & Inn",Summerville,South Carolina,1,33.0186699,-80.1762704,36.450177,-116.85224277,"CA-190, Death Valley, California 92328, United States"
Calliope,Chattanooga,Tennessee,1,35.0457219,-85.3094883,35.043773,-85.303422,"422 E M L King Blvd, Chattanooga, Tennessee 37403, United States"
Niedlov's Bakery & Cafe,Chattanooga,Tennessee,1,35.0457219,-85.3094883,35.035241,-85.304673,"215 E Main St, Chattanooga, Tennessee 37408, United States"
Blue Honey Bistro,Germantown,Tennessee,1,35.0867577,-89.8100858,35.06661,-89.75795,"9155 Poplar Ave #17, Germantown, Tennessee 38138, United States"
Benton's Smoky Mountain Country Hams & Bacon,Madisonville,Tennessee,1,35.5197984,-84.3635338,35.56101,-84.2977,"2603 US-411, Madisonville, Tennessee 37354, United States"
Supper Club on 2nd,Memphis,Tennessee,1,35.1460249,-90.0517638,35.14268,-90.05273,
Erling Jensen,Memphis,Tennessee,1,35.1460249,-90.0517638,35.103069,-89.87715,"1044 S Yates Rd, Memphis, Tennessee 38119, United States"
Noko,Nashville,Tennessee,1,36.1622767,-86.7742984,36.182625,-86.732796,"701 Porter Rd, Nashville, Tennessee 37206, United States"
Kisser,Nashville,Tennessee,1,36.1622767,-86.7742984,36.193837,-86.753846,"747 Douglas Ave, Nashville, Tennessee 37207, United States"
Benjamin Goldberg,Nashville,Tennessee,1,36.1622767,-86.7742984,41.86938244,-87.67176257,"1801 W Taylor St STE 2A, Chicago, Illinois 60612, United States"
Margot Café & Bar,Nashville,Tennessee,1,36.1622767,-86.7742984,36.177549,-86.750483,"1017 Woodland St, Nashville, Tennessee 37206, United States"
Max Goldberg,Nashville,Tennessee,1,36.1622767,-86.7742984,38.6755909,-84.3291974,"E 4th St, Falmouth, Kentucky 41040, United States"
The Capitol Grille at the Hermitage Hotel,Nashville,Tennessee,1,36.1622767,-86.7742984,36.163734,-86.782204,"231 6th Ave N, Nashville, Tennessee 37219, United States"
Mercado Sin Nombre,Austin,Texas,1,30.2711286,-97.7436995,30.256168,-97.711693,"408 N Pleasant Valley Rd, Austin, Texas 78702, United States"
Easy Tiger Bake Shop and Beer Garden,Austin,Texas,1,30.2711286,-97.7436995,36.07105818,-80.24272151,"2108 S Broad St, Winston-Salem, North Carolina 27127, United States"
"McGuire Moorman Hospitality (Jeffrey's, Perla’s, Pool Burger, and others)",Austin,Texas,1,30.2711286,-97.7436995,,,
Yuyo,Austin,Texas,1,30.2711286,-97.7436995,33.52127,-101.92146,"5130 80th St, Lubbock, Texas 79424, United States"
Otoko,Austin,Texas,1,30.2711286,-97.7436995,30.247584,-97.750149,"1603 S Congress Ave, Austin, Texas 78704, United States"
Tito's Handmade Vodka,Austin,Texas,1,30.2711286,-97.7436995,40.7600555,-73.99527193,"500 W 43rd St, New York, New York 10036, United States"
Blood Bros. BBQ,Bellaire,Texas,1,29.7057858,-95.4588299,29.705204,-95.475772,"5425 Bellaire Blvd, Bellaire, Texas 77401, United States"
Le Rêve,Brownsville,Texas,1,25.9024289,-97.4981698,25.90233553,-97.49787664,"1105 E Washington St, Brownsville, Texas 78520, United States"
Vera's Backyard Bar-B-Que,Brownsville,Texas,1,25.9024289,-97.4981698,39.04275707,-96.82775309,"136 Grant Ave, Junction City, Kansas 66441, United States"
Mabo,Dallas,Texas,1,32.7762719,-96.7968559,32.86503,-96.80612,
Mābo,Dallas,Texas,1,32.7762719,-96.7968559,32.865147,-96.806244,"6109 Berkshire Ln B, Dallas, Texas 75225, United States"
Georgie,Dallas,Texas,1,32.7762719,-96.7968559,32.8223596,-96.7905539,"4514 Travis Street Suite 132, Dallas, Texas 75205, United States"
Sachet,Dallas,Texas,1,32.7762719,-96.7968559,32.821459,-96.802003,"4270 Oak Lawn Ave, Dallas, Texas 75219, United States"
Khao Noodle Shop,Dallas,Texas,1,32.7762719,-96.7968559,,,
Salaryman,Dallas,Texas,1,32.7762719,-96.7968559,33.81552,-84.31068,"2941 N Druid Hills Rd ste b, Atlanta, Georgia 30329, United States"
Purépecha Room by Revolver Taco Lounge,Dallas,Texas,1,32.7762719,-96.7968559,32.7843637,-96.7844766,"2646 Elm Street, Dallas, Texas 75226, United States"
Mansion Restaurant at Rosewood Mansion on Turtle Creek,Dallas,Texas,1,32.7762719,-96.7968559,32.804321,-96.807381,"2821 Turtle Creek Blvd, Dallas, Texas 75219, United States"
"Nana, Hilton Anatole Hotel",Dallas,Texas,1,32.7762719,-96.7968559,33.09954143,-96.81770494,"7600 John Q Hammons Dr, Frisco, Texas 75034, United States"
Christine Celic Strohl,Dallas,Texas,1,32.7762719,-96.7968559,,,
Fearing's,Dallas,Texas,1,32.7762719,-96.7968559,32.792157,-96.803528,"2121 McKinney Ave, Dallas, Texas 75201, United States"
Matteo Bologna,Dallas,Texas,1,32.7762719,-96.7968559,,,
Paula Lambert,Dallas,Texas,1,32.7762719,-96.7968559,,,
Actuelle,Dallas,Texas,1,32.7762719,-96.7968559,,,
accá,El Paso,Texas,1,31.7601001,-106.4870476,31.76876103972174,-106.4812570810318,
"Orange Peel Pastries, Cakes & More",El Paso,Texas,1,31.7601001,-106.4870476,34.650196,-78.998466,"701 Farringdom St, Lumberton, North Carolina 28358, United States"
H&H Car Wash and Coffee Shop,El Paso,Texas,1,31.7601001,-106.4870476,31.78851717,-106.43010692,"5025 Trowbridge Dr, El Paso, Texas 79903, United States"
Clay Pigeon Food and Drink,Fort Worth,Texas,1,32.753177,-97.3327459,32.75889111,-97.35621264,"2731 White Settlement Rd, Fort Worth, Texas 76107, United States"
Camaraderie,Houston,Texas,1,29.7589382,-95.3676974,29.7902244,-95.40385013,"608 W 11th St, Houston, Texas 77008, United States"
Agnes and Sherman,Houston,Texas,1,29.7589382,-95.3676974,29.802635,-95.401201,"250 W 19th St A, Houston, Texas 77008, United States"
JŪN,Houston,Texas,1,29.7589382,-95.3676974,,,
Burmalicious,Houston,Texas,1,29.7589382,-95.3676974,,,
Casaema,Houston,Texas,1,29.7589382,-95.3676974,29.803087,-95.387643,"5307 N Main St Suite 100, Houston, Texas 77009, United States"
Jūn,Houston,Texas,1,29.7589382,-95.3676974,,,
"Lucille's Hospitality Group (Lucille's, Lucille's 1913, Emile's Black Point Bistro, and others)",Houston,Texas,1,29.7589382,-95.3676974,29.72388,-95.38515,
Kiran's,Houston,Texas,1,29.7589382,-95.3676974,29.733893,-95.42269,"2925 Richmond Ave. Suite 160, Houston, Texas 77098, United States"
Sylvia's Enchilada Kitchen,Houston,Texas,1,29.7589382,-95.3676974,29.754777,-95.498049,"6401 Woodway Dr, Houston, Texas 77057, United States"
Lucille's Hospitality Group,Houston,Texas,1,29.7589382,-95.3676974,29.73477121,-95.31686107,"5301 Polk St, Houston, Texas 77023, United States"
The Blind Goat,Houston,Texas,1,29.7589382,-95.3676974,29.802294,-95.491776,"8145 Long Point Rd, Houston, Texas 77055, United States"
"H-Town Restaurant Group (Hugo's, Xochi, Caracol, and others)",Houston,Texas,1,29.7589382,-95.3676974,,,
Spoonbill Watering Hole & Restaurant,Houston,Texas,1,29.7589382,-95.3676974,30.220944,-92.018814,"900 Jefferson St, Lafayette, Louisiana 70501, United States"
Tracy Lee Vaught,Houston,Texas,1,29.7589382,-95.3676974,,,
"H Town Restaurant Group (Hugo's, Caracol, Xochi, and others)",Houston,Texas,1,29.7589382,-95.3676974,,,
"H Town Restaurant Group (Hugo's, Caracol, Backstreet Cafe, and others)",Houston,Texas,1,29.7589382,-95.3676974,29.757696,-95.370716,
Chung Q. Nguyen,Houston,Texas,1,29.7589382,-95.3676974,,,
Chuong Q. Nguyen,Houston,Texas,1,29.7589382,-95.3676974,,,
Indika,Houston,Texas,1,29.7589382,-95.3676974,29.69828261,-95.32140304,"4350 S Wayside Dr Suite 107, Houston, Texas 77087, United States"
Textile,Houston,Texas,1,29.7589382,-95.3676974,29.67027512,-95.40814419,"9201 Center Point Dr, Houston, Texas 77054, United States"
"Goode Company: Goode Co. Texas Seafood, Goode Co. Texas Bar-B-Q, Goode Co. Tacqueria & Hamburgers, and Goode's Armadillo Palace)",Houston,Texas,1,29.7589382,-95.3676974,29.7272756,-95.4183166,
Deville Restaurant at The Four Seasons Hotel,Houston,Texas,1,29.7589382,-95.3676974,29.75422526,-95.36269908,"1111 Caroline St, Houston, Texas 77010, United States"
Four Seasons Resort & Club Dallas at Las Colinas,Irving,Texas,1,32.8295183,-96.9442177,45.92037,-89.64708,"10338 Big Arbor Vitae Dr, Arbor Vitae, Wisconsin 54568, United States"
Four Seasons Resort and Club Dallas at Las Colinas,Irving,Texas,1,32.8295183,-96.9442177,45.92037,-89.64708,"10338 Big Arbor Vitae Dr, Arbor Vitae, Wisconsin 54568, United States"
Cafe on the Green at Four Seasons Resort and Club Dallas at Las Colinas,Irving,Texas,1,32.8295183,-96.9442177,32.88774,-96.96362,
Ishtia,Kemah,Texas,1,29.5427297,-95.0204837,29.541892,-95.01899185,"709 Harris Ave, Kemah, Texas 77565, United States"
EBESU Robata & Sushi,Plano,Texas,1,33.0136764,-96.6925096,33.01977383,-96.70056967,
Nicosi,San Antonio,Texas,1,29.4246002,-98.4951405,29.4411763,-98.48080637,"221 Newell Ave, San Antonio, Texas 78215, United States"
Shiro Japanese Bistro,San Antonio,Texas,1,29.4246002,-98.4951405,29.436103,-98.481317,"107 W Jones Ave, San Antonio, Texas 78215, United States"
Cullum's Attaboy,San Antonio,Texas,1,29.4246002,-98.4951405,29.45292271,-98.48501829,"111 Kings Ct, San Antonio, Texas 78212, United States"
Carnitas Lonja,San Antonio,Texas,1,29.4246002,-98.4951405,29.438069783170295,-98.48373929029454,
Sustenio at Eilan Hotel Resort & Spa,San Antonio,Texas,1,29.4246002,-98.4951405,29.610319,-98.606827,"18603 La Cantera Terrace, San Antonio, Texas 78256, United States"
Jason Dady Restaurants,San Antonio,Texas,1,29.4246002,-98.4951405,,,
Pier 6 Seafood & Oyster House,San Leon,Texas,1,29.4867411,-94.9215842,29.594953,-95.739081,"1410 E Hwy 90 Alt #200, Richmond, Texas 77406, United States"
El Charlatan,Socorro,Texas,1,31.654557,-106.3033146,,,
Maximo,West University Place,Texas,1,29.7180075,-95.4338292,29.716154,-95.43352,"6119 Edloe St, West University Place, Texas 77005, United States"
Chez Sami,Wolfforth,Texas,1,33.5059189,-102.009057,33.583772,-101.842893,"1217 Crickets Ave, Lubbock, Texas 79401, United States"
Bill White Enterprises,Park City,Utah,1,40.6460921,-111.4979963,40.73502029,-111.49666483,"724 Division St Suite A, Park City, Utah 84098, United States"
Glitretind Restaurant,Park City,Utah,1,40.6460921,-111.4979963,40.622173,-111.490669,"7700 Stein Way, Park City, Utah 84060, United States"
Christophe Olson,Salt Lake City,Utah,1,40.7596198,-111.886797,38.63740113,-121.06527524,"1264 Hawks Flight Ct Ste 100, El Dorado Hills, California 95762, United States"
Louis Ulrich,Salt Lake City,Utah,1,40.7596198,-111.886797,,,
Marianne Wander,Salt Lake City,Utah,1,40.7596198,-111.886797,,,
Rachel Crowl,Salt Lake City,Utah,1,40.7596198,-111.886797,,,
Madeleine Kamman,Barre,Vermont,1,44.1969042,-72.5007458,,,
"Pizzeria Verità, Trattoria Delia, Sotto Enoteca, and others",Burlington,Vermont,1,44.4761601,-73.212906,44.4751358032227,-73.2138061523438,
Honey Road and Gray Jay,Burlington,Vermont,1,44.4761601,-73.212906,44.476109,-73.212257,"156 Church St, Burlington, Vermont 05401, United States"
Honey Road and The Grey Jay,Burlington,Vermont,1,44.4761601,-73.212906,44.476109,-73.212257,"156 Church St, Burlington, Vermont 05401, United States"
Pistou,Burlington,Vermont,1,44.4761601,-73.212906,,,
Haymaker Bun Company,Middlebury,Vermont,1,44.014299,-73.167229,44.0127976,-73.16823531,"7 Bakery Ln, Middlebury, Vermont 05753, United States"
Cafe Monette,Saint Albans,Vermont,1,44.8107911,-73.0833607,44.81309052,-73.08281428,"97 N Main St Suite 100, St. Albans, Vermont 05478, United States"
A Taste of Abyssinia,South Burlington,Vermont,1,44.4642957,-73.176273,,,
Albert Kumin,Stowe,Vermont,1,44.4643768,-72.6856197,,,
Canteen Creemee,Waitsfield,Vermont,1,44.1926416,-72.822106,44.18433845421624,-72.83488170440731,
Ben Cohen,Waterbury,Vermont,1,44.3379214,-72.7563801,41.95353204,-87.6743572,"3940 N Ravenswood Ave, Chicago, Illinois 60613, United States"
Jerry Greenfield,Waterbury,Vermont,1,44.3379214,-72.7563801,42.47536207,-72.61425438,"25 Greenfield Rd, South Deerfield, Massachusetts 01373, United States"
Allison Hooper,Websterville,Vermont,1,44.1606176,-72.4695476,,,
Neighborhood Restaurant Group,Alexandria,Virginia,1,38.8051095,-77.0470229,45.52143227,-122.65711705,"828 SE Ash St #103, Portland, Oregon 97214, United States"
PX,Alexandria,Virginia,1,38.8051095,-77.0470229,,,
Yannick's,Alexandria,Virginia,1,38.8051095,-77.0470229,,,
Green Almond Pantry,Annandale,Virginia,1,38.838703,-77.1951755,38.9038,-77.06351,
barmini by José Andrés,Arlington,Virginia,1,38.8769326,-77.0893094,38.896374,-77.0236,"501 9th St NW, Washington, District of Columbia 20004, United States"
Eventide,Arlington,Virginia,1,38.8769326,-77.0893094,38.90952761,-77.04756811,"2122 P St NW Suite 302, Washington, District of Columbia 20037, United States"
Hickory at Nicewonder Farm and Vineyards,Bristol,Virginia,1,36.5959685,-82.1885009,36.62984,-82.094406,"22010 Nicewonder Dr, Bristol, Virginia 24202, United States"
Lampo Neapolitan Pizzeria,Charlottesville,Virginia,1,38.029306,-78.4766781,38.027371,-78.476859,"205 Monticello Rd, Charlottesville, Virginia 22902, United States"
Glass Haus Kitchen,Charlottesville,Virginia,1,38.029306,-78.4766781,,,
Peter Chang China Cafe,Glen Allen,Virginia,1,37.6659781,-77.506374,37.65318126,-77.60831357,"11408 W Broad St, Glen Allen, Virginia 23060, United States"
Rasika,McLean,Virginia,1,38.9342888,-77.1776327,38.894906,-77.021257,"633 D St NW, Washington, District of Columbia 20004, United States"
Tremolo,Middleburg,Virginia,1,38.9690189,-77.7355056,38.96923,-77.734445,"19 E Washington St, Middleburg, Virginia 20117, United States"
Todd Jurich's Bistro,Norfolk,Virginia,1,36.8493695,-76.2899539,36.847151,-76.29321,"150 W Main St Ste 100, Norfolk, Virginia 23510, United States"
Restaurant Eve,Old Town Alexandria,Virginia,1,38.8065306,-77.0610459,38.8058395385742,-77.0464477539062,
Mekong and The Answer Brewpub,Richmond,Virginia,1,37.5385087,-77.43428,37.593408,-77.50687,"6008 W Broad St, Richmond, Virginia 23230, United States"
Mekong,Richmond,Virginia,1,37.5385087,-77.43428,37.593494,-77.507256,"6004 W Broad St, Richmond, Virginia 23230, United States"
1 North Belmont,Richmond,Virginia,1,37.5385087,-77.43428,,,
Patrick O'Connell,Washington,Virginia,1,36.740236,-81.9421666,41.00289058,-76.4570561,"24 W Main St, Bloomsburg, Pennsylvania 17815, United States"
John Howie Restaurant Group,Bellevue,Washington,1,47.6144219,-122.192337,47.60647133,-122.33814121,"1221 1st Ave Suite 405, Seattle, Washington 98101, United States"
Starla's,Bellingham,Washington,1,48.7544012,-122.478836,48.747245,-122.47918,"1149 N State St, Bellingham, Washington 98225, United States"
Graham Kerr,Camano Island,Washington,1,48.1625483,-122.4950268,,,
Matia Kitchen & Bar,Eastsound,Washington,1,48.696771,-122.9054625,48.69708366386618,-122.9053528404809,
Hogstone Wood Oven,Eastsound,Washington,1,48.696771,-122.9054625,48.78820671,-122.5282044,"1801 W Bakerview Rd, Bellingham, Washington 98226, United States"
"Kathakali, An Indian Eatery",Kirkland,Washington,1,47.6765382,-122.2070775,47.703672,-122.21065,"11451 98th Ave NE, Kirkland, Washington 98033, United States"
Houlme,Orcas Island,Washington,1,48.6515579,-122.8179336,48.6944008,-122.9048233,
Matia Kitchen,Orcas Island,Washington,1,48.6515579,-122.8179336,48.695579,-122.906667,"382 Prune Alley, Eastsound, Washington 98245, United States"
